,origin_id,origin_name,origin_zip,origin,destination_id,destination_name,destination_zip,destination,County,DISTANCE
59,395200,WALNUT CREEK HEALTHCARE AND REHABILITATION CENTER,16506,4850 ZUCK ROAD,395645,EDINBORO MANOR,16412,419 WATERFORD STREET,Erie,18.85
60,395200,WALNUT CREEK HEALTHCARE AND REHABILITATION CENTER,16506,4850 ZUCK ROAD,395672,"VILLAGE AT LUTHER SQUARE, THE",16502,149 WEST 22ND STREET,Erie,4.36
61,395200,WALNUT CREEK HEALTHCARE AND REHABILITATION CENTER,16506,4850 ZUCK ROAD,395907,FORESTVIEW,16509,2301 EDINBORO ROAD,Erie,2.32
62,395200,WALNUT CREEK HEALTHCARE AND REHABILITATION CENTER,16506,4850 ZUCK ROAD,395996,MANCHESTER COMMONS OF PRESBYTERIAN SENIORCARE,16505,6351 WEST LAKE ROAD,Erie,6.88
63,395200,WALNUT CREEK HEALTHCARE AND REHABILITATION CENTER,16506,4850 ZUCK ROAD,396072,MILLCREEK MANOR,16509,5535 PEACH STREET,Erie,2.23
64,395200,WALNUT CREEK HEALTHCARE AND REHABILITATION CENTER,16506,4850 ZUCK ROAD,396081,SAINT MARY'S AT ASBURY RIDGE,16506,4855 WEST RIDGE ROAD,Erie,4.6
65,395200,WALNUT CREEK HEALTHCARE AND REHABILITATION CENTER,16506,4850 ZUCK ROAD,39A434,PENNSYLVANIA SOLDIERS AND SAILORS HOME,16512,PO BOX 6239,Erie,5.34
66,395206,SARAH REED SENIOR LIVING,16502,227 WEST 22ND STREET,395262,WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER,16509,1521 WEST 54TH STREET,Erie,3.09
67,395206,SARAH REED SENIOR LIVING,16502,227 WEST 22ND STREET,395361,PLEASANT RIDGE MANOR EAST/WEST,16417,8300 WEST RIDGE ROAD,Erie,12.32
68,395206,SARAH REED SENIOR LIVING,16502,227 WEST 22ND STREET,395401,"BALL PAVILION, THE",16511,5416 EAST LAKE ROAD,Erie,7.19
69,395206,SARAH REED SENIOR LIVING,16502,227 WEST 22ND STREET,395404,"LECOM AT PRESQUE ISLE, INC",16508,4114 SCHAPER AVENUE,Erie,3.34
70,395206,SARAH REED SENIOR LIVING,16502,227 WEST 22ND STREET,395474,ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE,16508,2628 ELMWOOD AVENUE,Erie,1.58
71,395206,SARAH REED SENIOR LIVING,16502,227 WEST 22ND STREET,395489,CORRY MANOR,16407,640 WORTH STREET,Erie,31.31
72,395206,SARAH REED SENIOR LIVING,16502,227 WEST 22ND STREET,395572,FAIRVIEW MANOR,16415,900 MANCHESTER ROAD,Erie,8.94
73,395206,SARAH REED SENIOR LIVING,16502,227 WEST 22ND STREET,395645,EDINBORO MANOR,16412,419 WATERFORD STREET,Erie,23.22
74,395206,SARAH REED SENIOR LIVING,16502,227 WEST 22ND STREET,395672,"VILLAGE AT LUTHER SQUARE, THE",16502,149 WEST 22ND STREET,Erie,0.08
75,395206,SARAH REED SENIOR LIVING,16502,227 WEST 22ND STREET,395907,FORESTVIEW,16509,2301 EDINBORO ROAD,Erie,4.84
76,395206,SARAH REED SENIOR LIVING,16502,227 WEST 22ND STREET,395996,MANCHESTER COMMONS OF PRESBYTERIAN SENIORCARE,16505,6351 WEST LAKE ROAD,Erie,8.55
77,395206,SARAH REED SENIOR LIVING,16502,227 WEST 22ND STREET,396072,MILLCREEK MANOR,16509,5535 PEACH STREET,Erie,3.14
78,395206,SARAH REED SENIOR LIVING,16502,227 WEST 22ND STREET,396081,SAINT MARY'S AT ASBURY RIDGE,16506,4855 WEST RIDGE ROAD,Erie,6.62
79,395206,SARAH REED SENIOR LIVING,16502,227 WEST 22ND STREET,39A434,PENNSYLVANIA SOLDIERS AND SAILORS HOME,16512,PO BOX 6239,Erie,0.83
80,395262,WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER,16509,1521 WEST 54TH STREET,395361,PLEASANT RIDGE MANOR EAST/WEST,16417,8300 WEST RIDGE ROAD,Erie,13.67
81,395262,WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER,16509,1521 WEST 54TH STREET,395401,"BALL PAVILION, THE",16511,5416 EAST LAKE ROAD,Erie,10.0
82,395262,WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER,16509,1521 WEST 54TH STREET,395404,"LECOM AT PRESQUE ISLE, INC",16508,4114 SCHAPER AVENUE,Erie,2.12
83,395262,WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER,16509,1521 WEST 54TH STREET,395474,ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE,16508,2628 ELMWOOD AVENUE,Erie,2.21
84,395262,WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER,16509,1521 WEST 54TH STREET,395489,CORRY MANOR,16407,640 WORTH STREET,Erie,32.61
85,395262,WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER,16509,1521 WEST 54TH STREET,395572,FAIRVIEW MANOR,16415,900 MANCHESTER ROAD,Erie,9.23
86,395262,WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER,16509,1521 WEST 54TH STREET,395645,EDINBORO MANOR,16412,419 WATERFORD STREET,Erie,16.2
87,395262,WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER,16509,1521 WEST 54TH STREET,395672,"VILLAGE AT LUTHER SQUARE, THE",16502,149 WEST 22ND STREET,Erie,3.13
88,395262,WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER,16509,1521 WEST 54TH STREET,395907,FORESTVIEW,16509,2301 EDINBORO ROAD,Erie,2.19
89,395262,WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER,16509,1521 WEST 54TH STREET,395996,MANCHESTER COMMONS OF PRESBYTERIAN SENIORCARE,16505,6351 WEST LAKE ROAD,Erie,8.83
90,395262,WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER,16509,1521 WEST 54TH STREET,396072,MILLCREEK MANOR,16509,5535 PEACH STREET,Erie,0.48
91,395262,WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER,16509,1521 WEST 54TH STREET,396081,SAINT MARY'S AT ASBURY RIDGE,16506,4855 WEST RIDGE ROAD,Erie,6.56
92,395262,WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER,16509,1521 WEST 54TH STREET,39A434,PENNSYLVANIA SOLDIERS AND SAILORS HOME,16512,PO BOX 6239,Erie,3.64
93,395361,PLEASANT RIDGE MANOR EAST/WEST,16417,8300 WEST RIDGE ROAD,395401,"BALL PAVILION, THE",16511,5416 EAST LAKE ROAD,Erie,25.15
94,395361,PLEASANT RIDGE MANOR EAST/WEST,16417,8300 WEST RIDGE ROAD,395404,"LECOM AT PRESQUE ISLE, INC",16508,4114 SCHAPER AVENUE,Erie,10.36
95,395361,PLEASANT RIDGE MANOR EAST/WEST,16417,8300 WEST RIDGE ROAD,395474,ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE,16508,2628 ELMWOOD AVENUE,Erie,10.92
96,395361,PLEASANT RIDGE MANOR EAST/WEST,16417,8300 WEST RIDGE ROAD,395489,CORRY MANOR,16407,640 WORTH STREET,Erie,43.7
97,395361,PLEASANT RIDGE MANOR EAST/WEST,16417,8300 WEST RIDGE ROAD,395572,FAIRVIEW MANOR,16415,900 MANCHESTER ROAD,Erie,6.0
98,395361,PLEASANT RIDGE MANOR EAST/WEST,16417,8300 WEST RIDGE ROAD,395645,EDINBORO MANOR,16412,419 WATERFORD STREET,Erie,17.49
99,395361,PLEASANT RIDGE MANOR EAST/WEST,16417,8300 WEST RIDGE ROAD,395672,"VILLAGE AT LUTHER SQUARE, THE",16502,149 WEST 22ND STREET,Erie,12.43
100,395361,PLEASANT RIDGE MANOR EAST/WEST,16417,8300 WEST RIDGE ROAD,395907,FORESTVIEW,16509,2301 EDINBORO ROAD,Erie,13.99
101,395361,PLEASANT RIDGE MANOR EAST/WEST,16417,8300 WEST RIDGE ROAD,395996,MANCHESTER COMMONS OF PRESBYTERIAN SENIORCARE,16505,6351 WEST LAKE ROAD,Erie,5.96
102,395361,PLEASANT RIDGE MANOR EAST/WEST,16417,8300 WEST RIDGE ROAD,396072,MILLCREEK MANOR,16509,5535 PEACH STREET,Erie,13.94
103,395361,PLEASANT RIDGE MANOR EAST/WEST,16417,8300 WEST RIDGE ROAD,396081,SAINT MARY'S AT ASBURY RIDGE,16506,4855 WEST RIDGE ROAD,Erie,6.09
104,395361,PLEASANT RIDGE MANOR EAST/WEST,16417,8300 WEST RIDGE ROAD,39A434,PENNSYLVANIA SOLDIERS AND SAILORS HOME,16512,PO BOX 6239,Erie,12.91
105,395401,"BALL PAVILION, THE",16511,5416 EAST LAKE ROAD,395404,"LECOM AT PRESQUE ISLE, INC",16508,4114 SCHAPER AVENUE,Erie,11.7
106,395401,"BALL PAVILION, THE",16511,5416 EAST LAKE ROAD,395474,ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE,16508,2628 ELMWOOD AVENUE,Erie,8.78
107,395401,"BALL PAVILION, THE",16511,5416 EAST LAKE ROAD,395489,CORRY MANOR,16407,640 WORTH STREET,Erie,31.61
108,395401,"BALL PAVILION, THE",16511,5416 EAST LAKE ROAD,395572,FAIRVIEW MANOR,16415,900 MANCHESTER ROAD,Erie,14.86
109,395401,"BALL PAVILION, THE",16511,5416 EAST LAKE ROAD,395645,EDINBORO MANOR,16412,419 WATERFORD STREET,Erie,31.38
110,395401,"BALL PAVILION, THE",16511,5416 EAST LAKE ROAD,395672,"VILLAGE AT LUTHER SQUARE, THE",16502,149 WEST 22ND STREET,Erie,7.16
111,395401,"BALL PAVILION, THE",16511,5416 EAST LAKE ROAD,395907,FORESTVIEW,16509,2301 EDINBORO ROAD,Erie,13.38
112,395401,"BALL PAVILION, THE",16511,5416 EAST LAKE ROAD,395996,MANCHESTER COMMONS OF PRESBYTERIAN SENIORCARE,16505,6351 WEST LAKE ROAD,Erie,14.47
113,395401,"BALL PAVILION, THE",16511,5416 EAST LAKE ROAD,396072,MILLCREEK MANOR,16509,5535 PEACH STREET,Erie,10.16
114,395401,"BALL PAVILION, THE",16511,5416 EAST LAKE ROAD,396081,SAINT MARY'S AT ASBURY RIDGE,16506,4855 WEST RIDGE ROAD,Erie,13.71
115,395401,"BALL PAVILION, THE",16511,5416 EAST LAKE ROAD,39A434,PENNSYLVANIA SOLDIERS AND SAILORS HOME,16512,PO BOX 6239,Erie,6.5
116,395404,"LECOM AT PRESQUE ISLE, INC",16508,4114 SCHAPER AVENUE,395474,ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE,16508,2628 ELMWOOD AVENUE,Erie,2.04
117,395404,"LECOM AT PRESQUE ISLE, INC",16508,4114 SCHAPER AVENUE,395489,CORRY MANOR,16407,640 WORTH STREET,Erie,33.25
118,395404,"LECOM AT PRESQUE ISLE, INC",16508,4114 SCHAPER AVENUE,395572,FAIRVIEW MANOR,16415,900 MANCHESTER ROAD,Erie,7.51
119,395404,"LECOM AT PRESQUE ISLE, INC",16508,4114 SCHAPER AVENUE,395645,EDINBORO MANOR,16412,419 WATERFORD STREET,Erie,17.07
120,395404,"LECOM AT PRESQUE ISLE, INC",16508,4114 SCHAPER AVENUE,395672,"VILLAGE AT LUTHER SQUARE, THE",16502,149 WEST 22ND STREET,Erie,3.48
121,395404,"LECOM AT PRESQUE ISLE, INC",16508,4114 SCHAPER AVENUE,395907,FORESTVIEW,16509,2301 EDINBORO ROAD,Erie,3.89
122,395404,"LECOM AT PRESQUE ISLE, INC",16508,4114 SCHAPER AVENUE,395996,MANCHESTER COMMONS OF PRESBYTERIAN SENIORCARE,16505,6351 WEST LAKE ROAD,Erie,7.12
123,395404,"LECOM AT PRESQUE ISLE, INC",16508,4114 SCHAPER AVENUE,396072,MILLCREEK MANOR,16509,5535 PEACH STREET,Erie,2.08
124,395404,"LECOM AT PRESQUE ISLE, INC",16508,4114 SCHAPER AVENUE,396081,SAINT MARY'S AT ASBURY RIDGE,16506,4855 WEST RIDGE ROAD,Erie,4.84
125,395404,"LECOM AT PRESQUE ISLE, INC",16508,4114 SCHAPER AVENUE,39A434,PENNSYLVANIA SOLDIERS AND SAILORS HOME,16512,PO BOX 6239,Erie,4.82
126,395474,ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE,16508,2628 ELMWOOD AVENUE,395489,CORRY MANOR,16407,640 WORTH STREET,Erie,32.37
127,395474,ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE,16508,2628 ELMWOOD AVENUE,395572,FAIRVIEW MANOR,16415,900 MANCHESTER ROAD,Erie,8.04
128,395474,ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE,16508,2628 ELMWOOD AVENUE,395645,EDINBORO MANOR,16412,419 WATERFORD STREET,Erie,21.79
129,395474,ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE,16508,2628 ELMWOOD AVENUE,395672,"VILLAGE AT LUTHER SQUARE, THE",16502,149 WEST 22ND STREET,Erie,1.66
130,395474,ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE,16508,2628 ELMWOOD AVENUE,395907,FORESTVIEW,16509,2301 EDINBORO ROAD,Erie,4.07
131,395474,ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE,16508,2628 ELMWOOD AVENUE,395996,MANCHESTER COMMONS OF PRESBYTERIAN SENIORCARE,16505,6351 WEST LAKE ROAD,Erie,7.64
132,395474,ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE,16508,2628 ELMWOOD AVENUE,396072,MILLCREEK MANOR,16509,5535 PEACH STREET,Erie,2.36
133,395474,ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE,16508,2628 ELMWOOD AVENUE,396081,SAINT MARY'S AT ASBURY RIDGE,16506,4855 WEST RIDGE ROAD,Erie,5.18
134,395474,ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE,16508,2628 ELMWOOD AVENUE,39A434,PENNSYLVANIA SOLDIERS AND SAILORS HOME,16512,PO BOX 6239,Erie,2.31
135,395489,CORRY MANOR,16407,640 WORTH STREET,395572,FAIRVIEW MANOR,16415,900 MANCHESTER ROAD,Erie,43.5
136,395489,CORRY MANOR,16407,640 WORTH STREET,395645,EDINBORO MANOR,16412,419 WATERFORD STREET,Erie,26.48
137,395489,CORRY MANOR,16407,640 WORTH STREET,395672,"VILLAGE AT LUTHER SQUARE, THE",16502,149 WEST 22ND STREET,Erie,31.55
138,395489,CORRY MANOR,16407,640 WORTH STREET,395907,FORESTVIEW,16509,2301 EDINBORO ROAD,Erie,31.51
139,395489,CORRY MANOR,16407,640 WORTH STREET,395996,MANCHESTER COMMONS OF PRESBYTERIAN SENIORCARE,16505,6351 WEST LAKE ROAD,Erie,43.11
140,395489,CORRY MANOR,16407,640 WORTH STREET,396072,MILLCREEK MANOR,16509,5535 PEACH STREET,Erie,30.27
141,395489,CORRY MANOR,16407,640 WORTH STREET,396081,SAINT MARY'S AT ASBURY RIDGE,16506,4855 WEST RIDGE ROAD,Erie,42.19
142,395489,CORRY MANOR,16407,640 WORTH STREET,39A434,PENNSYLVANIA SOLDIERS AND SAILORS HOME,16512,PO BOX 6239,Erie,32.06
143,395572,FAIRVIEW MANOR,16415,900 MANCHESTER ROAD,395645,EDINBORO MANOR,16412,419 WATERFORD STREET,Erie,18.29
144,395572,FAIRVIEW MANOR,16415,900 MANCHESTER ROAD,395672,"VILLAGE AT LUTHER SQUARE, THE",16502,149 WEST 22ND STREET,Erie,9.01
145,395572,FAIRVIEW MANOR,16415,900 MANCHESTER ROAD,395907,FORESTVIEW,16509,2301 EDINBORO ROAD,Erie,10.01
146,395572,FAIRVIEW MANOR,16415,900 MANCHESTER ROAD,395996,MANCHESTER COMMONS OF PRESBYTERIAN SENIORCARE,16505,6351 WEST LAKE ROAD,Erie,0.39
147,395572,FAIRVIEW MANOR,16415,900 MANCHESTER ROAD,396072,MILLCREEK MANOR,16509,5535 PEACH STREET,Erie,9.14
148,395572,FAIRVIEW MANOR,16415,900 MANCHESTER ROAD,396081,SAINT MARY'S AT ASBURY RIDGE,16506,4855 WEST RIDGE ROAD,Erie,3.17
149,395572,FAIRVIEW MANOR,16415,900 MANCHESTER ROAD,39A434,PENNSYLVANIA SOLDIERS AND SAILORS HOME,16512,PO BOX 6239,Erie,8.53
150,395645,EDINBORO MANOR,16412,419 WATERFORD STREET,395672,"VILLAGE AT LUTHER SQUARE, THE",16502,149 WEST 22ND STREET,Erie,23.62
151,395645,EDINBORO MANOR,16412,419 WATERFORD STREET,395907,FORESTVIEW,16509,2301 EDINBORO ROAD,Erie,14.72
