,origin_id,origin_name,origin_zip,origin,destination_id,destination_name,destination_zip,destination,County,DISTANCE
39,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,395498,WESLEY ENHANCED LIVING MAIN LINE REHAB AND SKD NSG,19063,100 HALCYON DRIVE,Delaware,3.86
40,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,395595,"BELVEDERE CENTER, GENESIS HEALTHCARE, THE",19013,2507 CHESTNUT STREET,Delaware,10.83
41,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,395685,MANORCARE HEALTH SERVICES - WALLINGFORD,19086,115 SOUTH PROVIDENCE ROAD,Delaware,8.46
42,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,395690,HARLEE MANOR NURSING AND REHABILITATION CENTER,19064,463 WEST SPROUL ROAD,Delaware,4.53
43,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,395736,WILLOWBROOKE COURT-GRANITE,19063,1343 WEST BALTIMORE PIKE,Delaware,10.65
44,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,395741,RIDDLE MEMORIAL HOSP HB SNF,19063,U.S. ROUTE 1,Delaware,49.56
45,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,395753,BEAUMONT AT BRYN MAWR,19010,601 NORTH ITHAN AVENUE,Delaware,6.82
46,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,395780,FAIR ACRES GERIATRIC CENTER,19037,340 N. MIDDLETOWN ROAD,Delaware,9.09
47,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,395801,QUADRANGLE,19041,3300 DARBY ROAD,Delaware,3.56
48,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,395821,LITTLE FLOWER MANOR,19023,1201 SPRINGFIELD ROAD,Delaware,7.81
49,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,395833,HCC AT WHITE HORSE VILLAGE,19073,535 GRADYVILLE ROAD,Delaware,6.9
50,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,395917,BRINTON MANOR NURSING AND REHABILITATION CENTER,19342,549 BALTIMORE PIKE,Delaware,14.16
51,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,395952,NAAMANS CREEK COUNTRY MANOR,19061,1194 NAAMANS CREEK ROAD,Delaware,20.22
52,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,395974,MONTICELLO HOUSE,19063,1048 W BALTIMORE AVENUE,Delaware,9.96
53,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,395989,PROVIDENCE REHAB AND HLTHCARE CTRATMERCYFITZGERALD,19050,600 SOUTH WYCOMBE AVE,Delaware,7.53
54,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,396083,STERLING HEALTH CARE AND REHAB CENTER,19063,318 SOUTH ORANGE STREET,Delaware,8.64
55,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,396099,CONNER-WILLIAMS NURSING HOME,19078,105 MORTON AVENUE,Delaware,12.54
56,395078,BROOMALL REHABILITATION AND NURSING CENTER,19008,50 NORTH MALIN ROAD,396123,CONTINUING CARE  AT MARIS GROVE,19342,500 MARIS GROVE WAY,Delaware,15.91
57,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,Delaware,3.69
58,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,Delaware,1.63
59,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395202,BROOMALL MANOR,19008,43 CHURCH LANE,Delaware,4.19
60,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395203,PROSPECT PARK HEALTH AND REHABILITATION CENTER,19076,815 CHESTER PIKE,Delaware,16.52
61,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395282,ST FRANCIS CENTER FOR REHABILITATION & HEALTHCARE,19023,1412 LANSDOWNE AVENUE,Delaware,7.32
62,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395311,BRYN MAWR EXTENDED CARE CENTER,19010,956 RAILROAD AVENUE,Delaware,0.35
63,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395329,WILLIAM HOOD DUNWOODY CARE CTR,19073,3500 WEST CHESTER PIKE,Delaware,5.12
64,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395374,MANORCARE HEALTH SERVICES-YEADON,19050,LANSDOWNE AND LINCOLN AVE,Delaware,7.07
65,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395492,WILLOWBROOKE COURT SKD CARE CENTER AT LIMA ESTATES,19037,411 N. MIDDLETOWN ROAD,Delaware,12.89
66,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395498,WESLEY ENHANCED LIVING MAIN LINE REHAB AND SKD NSG,19063,100 HALCYON DRIVE,Delaware,7.24
67,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395595,"BELVEDERE CENTER, GENESIS HEALTHCARE, THE",19013,2507 CHESTNUT STREET,Delaware,13.35
68,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395685,MANORCARE HEALTH SERVICES - WALLINGFORD,19086,115 SOUTH PROVIDENCE ROAD,Delaware,10.98
69,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395690,HARLEE MANOR NURSING AND REHABILITATION CENTER,19064,463 WEST SPROUL ROAD,Delaware,7.71
70,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395736,WILLOWBROOKE COURT-GRANITE,19063,1343 WEST BALTIMORE PIKE,Delaware,13.17
71,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395741,RIDDLE MEMORIAL HOSP HB SNF,19063,U.S. ROUTE 1,Delaware,45.99
72,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395753,BEAUMONT AT BRYN MAWR,19010,601 NORTH ITHAN AVENUE,Delaware,2.88
73,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395780,FAIR ACRES GERIATRIC CENTER,19037,340 N. MIDDLETOWN ROAD,Delaware,12.85
74,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395801,QUADRANGLE,19041,3300 DARBY ROAD,Delaware,1.74
75,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395821,LITTLE FLOWER MANOR,19023,1201 SPRINGFIELD ROAD,Delaware,8.04
76,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395833,HCC AT WHITE HORSE VILLAGE,19073,535 GRADYVILLE ROAD,Delaware,10.84
77,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395917,BRINTON MANOR NURSING AND REHABILITATION CENTER,19342,549 BALTIMORE PIKE,Delaware,16.68
78,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395952,NAAMANS CREEK COUNTRY MANOR,19061,1194 NAAMANS CREEK ROAD,Delaware,22.74
79,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395974,MONTICELLO HOUSE,19063,1048 W BALTIMORE AVENUE,Delaware,12.49
80,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,395989,PROVIDENCE REHAB AND HLTHCARE CTRATMERCYFITZGERALD,19050,600 SOUTH WYCOMBE AVE,Delaware,7.32
81,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,396083,STERLING HEALTH CARE AND REHAB CENTER,19063,318 SOUTH ORANGE STREET,Delaware,11.17
82,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,396099,CONNER-WILLIAMS NURSING HOME,19078,105 MORTON AVENUE,Delaware,15.06
83,395095,"BRYN MAWR TERRACE, THE",19010,773 EAST HAVERFORD ROAD,396123,CONTINUING CARE  AT MARIS GROVE,19342,500 MARIS GROVE WAY,Delaware,18.43
84,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,Delaware,6.93
85,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395202,BROOMALL MANOR,19008,43 CHURCH LANE,Delaware,1.53
86,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395203,PROSPECT PARK HEALTH AND REHABILITATION CENTER,19076,815 CHESTER PIKE,Delaware,13.23
87,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395282,ST FRANCIS CENTER FOR REHABILITATION & HEALTHCARE,19023,1412 LANSDOWNE AVENUE,Delaware,5.5
88,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395311,BRYN MAWR EXTENDED CARE CENTER,19010,956 RAILROAD AVENUE,Delaware,4.04
89,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395329,WILLIAM HOOD DUNWOODY CARE CTR,19073,3500 WEST CHESTER PIKE,Delaware,3.48
90,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395374,MANORCARE HEALTH SERVICES-YEADON,19050,LANSDOWNE AND LINCOLN AVE,Delaware,5.25
91,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395492,WILLOWBROOKE COURT SKD CARE CENTER AT LIMA ESTATES,19037,411 N. MIDDLETOWN ROAD,Delaware,9.6
92,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395498,WESLEY ENHANCED LIVING MAIN LINE REHAB AND SKD NSG,19063,100 HALCYON DRIVE,Delaware,3.96
93,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395595,"BELVEDERE CENTER, GENESIS HEALTHCARE, THE",19013,2507 CHESTNUT STREET,Delaware,10.06
94,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395685,MANORCARE HEALTH SERVICES - WALLINGFORD,19086,115 SOUTH PROVIDENCE ROAD,Delaware,7.7
95,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395690,HARLEE MANOR NURSING AND REHABILITATION CENTER,19064,463 WEST SPROUL ROAD,Delaware,4.42
96,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395736,WILLOWBROOKE COURT-GRANITE,19063,1343 WEST BALTIMORE PIKE,Delaware,9.88
97,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395741,RIDDLE MEMORIAL HOSP HB SNF,19063,U.S. ROUTE 1,Delaware,48.25
98,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395753,BEAUMONT AT BRYN MAWR,19010,601 NORTH ITHAN AVENUE,Delaware,7.59
99,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395780,FAIR ACRES GERIATRIC CENTER,19037,340 N. MIDDLETOWN ROAD,Delaware,9.56
100,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395801,QUADRANGLE,19041,3300 DARBY ROAD,Delaware,2.85
101,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395821,LITTLE FLOWER MANOR,19023,1201 SPRINGFIELD ROAD,Delaware,7.19
102,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395833,HCC AT WHITE HORSE VILLAGE,19073,535 GRADYVILLE ROAD,Delaware,8.73
103,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395917,BRINTON MANOR NURSING AND REHABILITATION CENTER,19342,549 BALTIMORE PIKE,Delaware,13.39
104,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395952,NAAMANS CREEK COUNTRY MANOR,19061,1194 NAAMANS CREEK ROAD,Delaware,19.45
105,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395974,MONTICELLO HOUSE,19063,1048 W BALTIMORE AVENUE,Delaware,9.2
106,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,395989,PROVIDENCE REHAB AND HLTHCARE CTRATMERCYFITZGERALD,19050,600 SOUTH WYCOMBE AVE,Delaware,5.49
107,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,396083,STERLING HEALTH CARE AND REHAB CENTER,19063,318 SOUTH ORANGE STREET,Delaware,7.88
108,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,396099,CONNER-WILLIAMS NURSING HOME,19078,105 MORTON AVENUE,Delaware,11.77
109,395173,WESTGATE HILLS REHABILITATION AND NURSING CTR,19083,2050 OLD WEST CHESTER PIKE,396123,CONTINUING CARE  AT MARIS GROVE,19342,500 MARIS GROVE WAY,Delaware,15.14
110,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395202,BROOMALL MANOR,19008,43 CHURCH LANE,Delaware,4.87
111,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395203,PROSPECT PARK HEALTH AND REHABILITATION CENTER,19076,815 CHESTER PIKE,Delaware,19.09
112,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395282,ST FRANCIS CENTER FOR REHABILITATION & HEALTHCARE,19023,1412 LANSDOWNE AVENUE,Delaware,8.95
113,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395311,BRYN MAWR EXTENDED CARE CENTER,19010,956 RAILROAD AVENUE,Delaware,1.37
114,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395329,WILLIAM HOOD DUNWOODY CARE CTR,19073,3500 WEST CHESTER PIKE,Delaware,5.5
115,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395374,MANORCARE HEALTH SERVICES-YEADON,19050,LANSDOWNE AND LINCOLN AVE,Delaware,8.7
116,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395492,WILLOWBROOKE COURT SKD CARE CENTER AT LIMA ESTATES,19037,411 N. MIDDLETOWN ROAD,Delaware,15.45
117,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395498,WESLEY ENHANCED LIVING MAIN LINE REHAB AND SKD NSG,19063,100 HALCYON DRIVE,Delaware,8.35
118,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395595,"BELVEDERE CENTER, GENESIS HEALTHCARE, THE",19013,2507 CHESTNUT STREET,Delaware,15.92
119,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395685,MANORCARE HEALTH SERVICES - WALLINGFORD,19086,115 SOUTH PROVIDENCE ROAD,Delaware,13.55
120,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395690,HARLEE MANOR NURSING AND REHABILITATION CENTER,19064,463 WEST SPROUL ROAD,Delaware,11.97
121,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395736,WILLOWBROOKE COURT-GRANITE,19063,1343 WEST BALTIMORE PIKE,Delaware,15.74
122,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395741,RIDDLE MEMORIAL HOSP HB SNF,19063,U.S. ROUTE 1,Delaware,45.09
123,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395753,BEAUMONT AT BRYN MAWR,19010,601 NORTH ITHAN AVENUE,Delaware,1.62
124,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395780,FAIR ACRES GERIATRIC CENTER,19037,340 N. MIDDLETOWN ROAD,Delaware,15.42
125,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395801,QUADRANGLE,19041,3300 DARBY ROAD,Delaware,3.37
126,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395821,LITTLE FLOWER MANOR,19023,1201 SPRINGFIELD ROAD,Delaware,15.7
127,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395833,HCC AT WHITE HORSE VILLAGE,19073,535 GRADYVILLE ROAD,Delaware,11.22
128,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395917,BRINTON MANOR NURSING AND REHABILITATION CENTER,19342,549 BALTIMORE PIKE,Delaware,19.25
129,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395952,NAAMANS CREEK COUNTRY MANOR,19061,1194 NAAMANS CREEK ROAD,Delaware,25.31
130,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395974,MONTICELLO HOUSE,19063,1048 W BALTIMORE AVENUE,Delaware,15.05
131,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,395989,PROVIDENCE REHAB AND HLTHCARE CTRATMERCYFITZGERALD,19050,600 SOUTH WYCOMBE AVE,Delaware,8.94
132,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,396083,STERLING HEALTH CARE AND REHAB CENTER,19063,318 SOUTH ORANGE STREET,Delaware,13.73
133,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,396099,CONNER-WILLIAMS NURSING HOME,19078,105 MORTON AVENUE,Delaware,17.63
134,395193,ROSEMONT CENTER,19010,35 ROSEMONT AVENUE,396123,CONTINUING CARE  AT MARIS GROVE,19342,500 MARIS GROVE WAY,Delaware,21.0
135,395202,BROOMALL MANOR,19008,43 CHURCH LANE,395203,PROSPECT PARK HEALTH AND REHABILITATION CENTER,19076,815 CHESTER PIKE,Delaware,13.36
136,395202,BROOMALL MANOR,19008,43 CHURCH LANE,395282,ST FRANCIS CENTER FOR REHABILITATION & HEALTHCARE,19023,1412 LANSDOWNE AVENUE,Delaware,6.91
137,395202,BROOMALL MANOR,19008,43 CHURCH LANE,395311,BRYN MAWR EXTENDED CARE CENTER,19010,956 RAILROAD AVENUE,Delaware,4.28
138,395202,BROOMALL MANOR,19008,43 CHURCH LANE,395329,WILLIAM HOOD DUNWOODY CARE CTR,19073,3500 WEST CHESTER PIKE,Delaware,2.15
139,395202,BROOMALL MANOR,19008,43 CHURCH LANE,395374,MANORCARE HEALTH SERVICES-YEADON,19050,LANSDOWNE AND LINCOLN AVE,Delaware,6.66
140,395202,BROOMALL MANOR,19008,43 CHURCH LANE,395492,WILLOWBROOKE COURT SKD CARE CENTER AT LIMA ESTATES,19037,411 N. MIDDLETOWN ROAD,Delaware,9.73
141,395202,BROOMALL MANOR,19008,43 CHURCH LANE,395498,WESLEY ENHANCED LIVING MAIN LINE REHAB AND SKD NSG,19063,100 HALCYON DRIVE,Delaware,3.7
