,origin_id,origin_name,origin_zip,origin,destination_id,destination_name,destination_zip,destination,County,DISTANCE
19,395347,FREY VILLAGE,17057,1020 NORTH UNION STREET,395518,COURTYARD GARDENS NURSING AND REHAB CTR,17057,999 WEST HARRISBURG PIKE,Dauphin,1.85
20,395347,FREY VILLAGE,17057,1020 NORTH UNION STREET,396134,PENN STATE HEALTH TRANSITIONAL CARE,17036,1135 WEST CHOCOLATE AVENUE 2ND FLOOR,Dauphin,6.48
21,395372,JEWISH HOME OF GREATER HARRISB,17112,4000 LINGLESTOWN ROAD,395395,COLONIAL PARK CARE CENTER,17109,800 KING RUSS ROAD,Dauphin,5.5
22,395372,JEWISH HOME OF GREATER HARRISB,17112,4000 LINGLESTOWN ROAD,395428,"PREMIER AT SUSQUEHANNA FOR NURSING AND REHAB, LLC",17061,990 MEDICAL ROAD,Dauphin,24.16
23,395372,JEWISH HOME OF GREATER HARRISB,17112,4000 LINGLESTOWN ROAD,395475,HOMELAND CENTER,17102,1901 NORTH FIFTH STREET,Dauphin,6.83
24,395372,JEWISH HOME OF GREATER HARRISB,17112,4000 LINGLESTOWN ROAD,395518,COURTYARD GARDENS NURSING AND REHAB CTR,17057,999 WEST HARRISBURG PIKE,Dauphin,15.58
25,395372,JEWISH HOME OF GREATER HARRISB,17112,4000 LINGLESTOWN ROAD,396134,PENN STATE HEALTH TRANSITIONAL CARE,17036,1135 WEST CHOCOLATE AVENUE 2ND FLOOR,Dauphin,14.15
26,395395,COLONIAL PARK CARE CENTER,17109,800 KING RUSS ROAD,395428,"PREMIER AT SUSQUEHANNA FOR NURSING AND REHAB, LLC",17061,990 MEDICAL ROAD,Dauphin,28.65
27,395395,COLONIAL PARK CARE CENTER,17109,800 KING RUSS ROAD,395475,HOMELAND CENTER,17102,1901 NORTH FIFTH STREET,Dauphin,4.78
28,395395,COLONIAL PARK CARE CENTER,17109,800 KING RUSS ROAD,395518,COURTYARD GARDENS NURSING AND REHAB CTR,17057,999 WEST HARRISBURG PIKE,Dauphin,10.28
29,395395,COLONIAL PARK CARE CENTER,17109,800 KING RUSS ROAD,396134,PENN STATE HEALTH TRANSITIONAL CARE,17036,1135 WEST CHOCOLATE AVENUE 2ND FLOOR,Dauphin,9.97
30,395428,"PREMIER AT SUSQUEHANNA FOR NURSING AND REHAB, LLC",17061,990 MEDICAL ROAD,395475,HOMELAND CENTER,17102,1901 NORTH FIFTH STREET,Dauphin,25.25
31,395428,"PREMIER AT SUSQUEHANNA FOR NURSING AND REHAB, LLC",17061,990 MEDICAL ROAD,395518,COURTYARD GARDENS NURSING AND REHAB CTR,17057,999 WEST HARRISBURG PIKE,Dauphin,37.25
32,395428,"PREMIER AT SUSQUEHANNA FOR NURSING AND REHAB, LLC",17061,990 MEDICAL ROAD,396134,PENN STATE HEALTH TRANSITIONAL CARE,17036,1135 WEST CHOCOLATE AVENUE 2ND FLOOR,Dauphin,38.12
33,395475,HOMELAND CENTER,17102,1901 NORTH FIFTH STREET,395518,COURTYARD GARDENS NURSING AND REHAB CTR,17057,999 WEST HARRISBURG PIKE,Dauphin,13.4
34,395475,HOMELAND CENTER,17102,1901 NORTH FIFTH STREET,396134,PENN STATE HEALTH TRANSITIONAL CARE,17036,1135 WEST CHOCOLATE AVENUE 2ND FLOOR,Dauphin,14.23
35,395518,COURTYARD GARDENS NURSING AND REHAB CTR,17057,999 WEST HARRISBURG PIKE,396134,PENN STATE HEALTH TRANSITIONAL CARE,17036,1135 WEST CHOCOLATE AVENUE 2ND FLOOR,Dauphin,8.28
