,origin_id,origin_name,origin,destination_id,destination_name,destination,County,DISTANCE
12,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,395431,MAJESTIC OAKS REHABILITATION AND NURSING CENTER,333 NEWTOWN ROAD,Bucks,7.969704446
13,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,395432,TWINING HALL,280 MIDDLE HOLLAND ROAD,Bucks,10.757796123
14,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,395459,CRESTVIEW CENTER,262 TOLL GATE ROAD,Bucks,13.973391048
15,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,395473,PENNSWOOD VILLAGE,ROUTE 413,Bucks,12.387652256
16,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,395490,WILLOWBROOKE COURT-SOUTHAMPTON,238 STREET ROAD,Bucks,9.145959749
17,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,395497,"COMMUNITY AT ROCKHILL, THE",3250 STATE ROAD,Bucks,14.368583004
18,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,395520,WESLEY ENHANCED LIVING - DOYLESTOWN,200 VETERANS LANE,Bucks,5.3531111650000005
19,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,395521,LANGHORNE GARDENS HEALTH & REHABILITATION CENTER,350 MANOR AVENUE,Bucks,17.295240414000002
20,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,395574,BELLE HAVEN HEALTHCARE AND REHABILITATION CEN,1320 MILL ROAD,Bucks,22.416580196
21,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,395597,PICKERING MANOR HOME,226 NORTH LINCOLN AVE,Bucks,12.994110352
22,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,395710,ATTLEBORO NURSING AND REHAB CE,300 EAST WINCHESTER AVE,Bucks,15.674704846000001
23,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,395735,LIFEQUEST NURSING CENTER,2450 JOHN FRIES HIGHWAY,Bucks,21.15768255
24,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,395817,MANORCARE HEALTH SERVICES-OXFORD VALLEY,1480 OXFORD VALLEY ROAD,Bucks,18.109236424
25,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,395864,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,3200 BENSALEM BOULEVARD,Bucks,16.409165368
26,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,396054,MASONIC VILLAGE AT WARMINSTER,850 NORRISTOWN ROAD,Bucks,5.029998245
27,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,396107,ANN'S CHOICE,16000 ANN'S CHOICE WAY,Bucks,7.608687895
28,395010,NESHAMINY MANOR HOME,1660 EASTON ROAD,396125,CHRIST'S HOME RETIREMENT COMMUNITY,1 SHEPHERD'S WAY SUITE 100,Bucks,5.264876483
29,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,Bucks,8.853915379
30,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,Bucks,12.76296034
31,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,Bucks,11.428876803
32,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,Bucks,16.548973843
33,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395258,SILVER LAKE CENTER,905 TOWER ROAD,Bucks,35.185132875
34,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395259,STATESMAN HEALTH & REHABILITATION CENTER,2629 TRENTON ROAD,Bucks,24.920083955
35,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395277,HARBORVIEW REHABILITATION CARE CENTER AT DOYLESTOW,432 MAPLE AVENUE,Bucks,6.24477855
36,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395305,CHANDLER HALL HEALTH SERVICES,99 BARCLAY STREET,Bucks,19.071740103
37,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395366,PINE RUN HEALTH CENTER,777 FERRY ROAD,Bucks,5.552571256
38,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395405,QUAKERTOWN CENTER,1020 SOUTH MAIN STREET,Bucks,9.82387551
39,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395409,BRIARLEAF NURSING AND CONVAL C,252 BELMONT AVENUE,Bucks,6.26963339
40,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395431,MAJESTIC OAKS REHABILITATION AND NURSING CENTER,333 NEWTOWN ROAD,Bucks,17.28032751
41,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395432,TWINING HALL,280 MIDDLE HOLLAND ROAD,Bucks,19.667013521
42,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395459,CRESTVIEW CENTER,262 TOLL GATE ROAD,Bucks,20.333123233000002
43,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395473,PENNSWOOD VILLAGE,ROUTE 413,Bucks,5.845236997
44,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395490,WILLOWBROOKE COURT-SOUTHAMPTON,238 STREET ROAD,Bucks,18.455961442
45,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395497,"COMMUNITY AT ROCKHILL, THE",3250 STATE ROAD,Bucks,7.446510064
46,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395520,WESLEY ENHANCED LIVING - DOYLESTOWN,200 VETERANS LANE,Bucks,6.076387009
47,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395521,LANGHORNE GARDENS HEALTH & REHABILITATION CENTER,350 MANOR AVENUE,Bucks,23.654972599
48,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395574,BELLE HAVEN HEALTHCARE AND REHABILITATION CEN,1320 MILL ROAD,Bucks,9.839409785
49,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395597,PICKERING MANOR HOME,226 NORTH LINCOLN AVE,Bucks,18.732471537
50,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395710,ATTLEBORO NURSING AND REHAB CE,300 EAST WINCHESTER AVE,Bucks,22.034437031
51,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395735,LIFEQUEST NURSING CENTER,2450 JOHN FRIES HIGHWAY,Bucks,11.059161058
52,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395817,MANORCARE HEALTH SERVICES-OXFORD VALLEY,1480 OXFORD VALLEY ROAD,Bucks,24.468968609
53,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,395864,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,3200 BENSALEM BOULEVARD,Bucks,25.227662600000002
54,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,396054,MASONIC VILLAGE AT WARMINSTER,850 NORRISTOWN ROAD,Bucks,14.339999938
55,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,396107,ANN'S CHOICE,16000 ANN'S CHOICE WAY,Bucks,16.918689588
56,395023,PHOEBE RICHLAND HCC,108 SOUTH MAIN STREET,396125,CHRIST'S HOME RETIREMENT COMMUNITY,1 SHEPHERD'S WAY SUITE 100,Bucks,14.574878176
57,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,Bucks,8.156115746
58,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,Bucks,4.2588768340000005
59,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,Bucks,11.941507878
60,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395258,SILVER LAKE CENTER,905 TOWER ROAD,Bucks,28.015132906
61,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395259,STATESMAN HEALTH & REHABILITATION CENTER,2629 TRENTON ROAD,Bucks,20.31261799
62,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395277,HARBORVIEW REHABILITATION CARE CENTER AT DOYLESTOW,432 MAPLE AVENUE,Bucks,1.239013774
63,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395305,CHANDLER HALL HEALTH SERVICES,99 BARCLAY STREET,Bucks,14.464274138
64,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395366,PINE RUN HEALTH CENTER,777 FERRY ROAD,Bucks,3.744381646
65,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395405,QUAKERTOWN CENTER,1020 SOUTH MAIN STREET,Bucks,18.19995659
66,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395409,BRIARLEAF NURSING AND CONVAL C,252 BELMONT AVENUE,Bucks,1.157614173
67,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395431,MAJESTIC OAKS REHABILITATION AND NURSING CENTER,333 NEWTOWN ROAD,Bucks,10.110327541
68,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395432,TWINING HALL,280 MIDDLE HOLLAND ROAD,Bucks,12.497634923
69,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395459,CRESTVIEW CENTER,262 TOLL GATE ROAD,Bucks,15.725657268
70,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395473,PENNSWOOD VILLAGE,ROUTE 413,Bucks,10.665833215000001
71,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395490,WILLOWBROOKE COURT-SOUTHAMPTON,238 STREET ROAD,Bucks,11.285961473
72,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395497,"COMMUNITY AT ROCKHILL, THE",3250 STATE ROAD,Bucks,14.017508389
73,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395520,WESLEY ENHANCED LIVING - DOYLESTOWN,200 VETERANS LANE,Bucks,1.388142814
74,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395521,LANGHORNE GARDENS HEALTH & REHABILITATION CENTER,350 MANOR AVENUE,Bucks,19.047506634
75,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395574,BELLE HAVEN HEALTHCARE AND REHABILITATION CEN,1320 MILL ROAD,Bucks,18.215490865
76,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395597,PICKERING MANOR HOME,226 NORTH LINCOLN AVE,Bucks,14.125626943
77,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395710,ATTLEBORO NURSING AND REHAB CE,300 EAST WINCHESTER AVE,Bucks,17.426971066
78,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395735,LIFEQUEST NURSING CENTER,2450 JOHN FRIES HIGHWAY,Bucks,19.435242138
79,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395817,MANORCARE HEALTH SERVICES-OXFORD VALLEY,1480 OXFORD VALLEY ROAD,Bucks,19.862124015
80,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,395864,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,3200 BENSALEM BOULEVARD,Bucks,20.620196635
81,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,396054,MASONIC VILLAGE AT WARMINSTER,850 NORRISTOWN ROAD,Bucks,7.169999969
82,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,396107,ANN'S CHOICE,16000 ANN'S CHOICE WAY,Bucks,9.748689619
83,395047,GREENLEAF NURSING HOME AND CON,400 SOUTH MAIN STREET,396125,CHRIST'S HOME RETIREMENT COMMUNITY,1 SHEPHERD'S WAY SUITE 100,Bucks,7.404878207
84,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,Bucks,10.118405364000001
85,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,Bucks,6.363460411
86,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395258,SILVER LAKE CENTER,905 TOWER ROAD,Bucks,21.855482183
87,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395259,STATESMAN HEALTH & REHABILITATION CENTER,2629 TRENTON ROAD,Bucks,13.35326279
88,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395277,HARBORVIEW REHABILITATION CARE CENTER AT DOYLESTOW,432 MAPLE AVENUE,Bucks,7.360139495
89,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395305,CHANDLER HALL HEALTH SERVICES,99 BARCLAY STREET,Bucks,7.200447148
90,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395366,PINE RUN HEALTH CENTER,777 FERRY ROAD,Bucks,11.340642121
91,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395405,QUAKERTOWN CENTER,1020 SOUTH MAIN STREET,Bucks,22.589321334
92,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395409,BRIARLEAF NURSING AND CONVAL C,252 BELMONT AVENUE,Bucks,7.4775786140000005
93,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395431,MAJESTIC OAKS REHABILITATION AND NURSING CENTER,333 NEWTOWN ROAD,Bucks,11.218853405
94,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395432,TWINING HALL,280 MIDDLE HOLLAND ROAD,Bucks,9.012986355
95,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395459,CRESTVIEW CENTER,262 TOLL GATE ROAD,Bucks,8.766302068
96,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395473,PENNSWOOD VILLAGE,ROUTE 413,Bucks,11.859486906
97,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395490,WILLOWBROOKE COURT-SOUTHAMPTON,238 STREET ROAD,Bucks,10.442139655
98,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395497,"COMMUNITY AT ROCKHILL, THE",3250 STATE ROAD,Bucks,20.211955888000002
99,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395520,WESLEY ENHANCED LIVING - DOYLESTOWN,200 VETERANS LANE,Bucks,8.147416552
100,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395521,LANGHORNE GARDENS HEALTH & REHABILITATION CENTER,350 MANOR AVENUE,Bucks,12.088151434
101,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395574,BELLE HAVEN HEALTHCARE AND REHABILITATION CEN,1320 MILL ROAD,Bucks,22.604855609
102,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395597,PICKERING MANOR HOME,226 NORTH LINCOLN AVE,Bucks,6.803391079
103,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395710,ATTLEBORO NURSING AND REHAB CE,300 EAST WINCHESTER AVE,Bucks,10.467615866000001
104,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395735,LIFEQUEST NURSING CENTER,2450 JOHN FRIES HIGHWAY,Bucks,23.824606882
105,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395817,MANORCARE HEALTH SERVICES-OXFORD VALLEY,1480 OXFORD VALLEY ROAD,Bucks,12.902768815
106,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,395864,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,3200 BENSALEM BOULEVARD,Bucks,13.660841435
107,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,396054,MASONIC VILLAGE AT WARMINSTER,850 NORRISTOWN ROAD,Bucks,9.855565431
108,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,396107,ANN'S CHOICE,16000 ANN'S CHOICE WAY,Bucks,10.7497183
109,395188,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,820 DURHAM ROAD   P.O. BOX 447,396125,CHRIST'S HOME RETIREMENT COMMUNITY,1 SHEPHERD'S WAY SUITE 100,Bucks,10.833603385
110,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,Bucks,10.302952551
111,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395258,SILVER LAKE CENTER,905 TOWER ROAD,Bucks,25.172981952
112,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395259,STATESMAN HEALTH & REHABILITATION CENTER,2629 TRENTON ROAD,Bucks,17.758161809
113,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395277,HARBORVIEW REHABILITATION CARE CENTER AT DOYLESTOW,432 MAPLE AVENUE,Bucks,6.767972932
114,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395305,CHANDLER HALL HEALTH SERVICES,99 BARCLAY STREET,Bucks,13.766474505
115,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395366,PINE RUN HEALTH CENTER,777 FERRY ROAD,Bucks,6.392664848
116,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395405,QUAKERTOWN CENTER,1020 SOUTH MAIN STREET,Bucks,20.776160756
117,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395409,BRIARLEAF NURSING AND CONVAL C,252 BELMONT AVENUE,Bucks,7.061881415
118,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395431,MAJESTIC OAKS REHABILITATION AND NURSING CENTER,333 NEWTOWN ROAD,Bucks,7.268176587
119,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395432,TWINING HALL,280 MIDDLE HOLLAND ROAD,Bucks,11.571792133
120,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395459,CRESTVIEW CENTER,262 TOLL GATE ROAD,Bucks,15.027857635
121,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395473,PENNSWOOD VILLAGE,ROUTE 413,Bucks,14.013158792
122,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395490,WILLOWBROOKE COURT-SOUTHAMPTON,238 STREET ROAD,Bucks,8.443810519
123,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395497,"COMMUNITY AT ROCKHILL, THE",3250 STATE ROAD,Bucks,13.236445042
124,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395520,WESLEY ENHANCED LIVING - DOYLESTOWN,200 VETERANS LANE,Bucks,6.978617701
125,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395521,LANGHORNE GARDENS HEALTH & REHABILITATION CENTER,350 MANOR AVENUE,Bucks,21.328559575
126,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395574,BELLE HAVEN HEALTHCARE AND REHABILITATION CEN,1320 MILL ROAD,Bucks,21.284442234
127,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395597,PICKERING MANOR HOME,226 NORTH LINCOLN AVE,Bucks,14.048576939
128,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395710,ATTLEBORO NURSING AND REHAB CE,300 EAST WINCHESTER AVE,Bucks,14.99989594
129,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395735,LIFEQUEST NURSING CENTER,2450 JOHN FRIES HIGHWAY,Bucks,22.967114902
130,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395817,MANORCARE HEALTH SERVICES-OXFORD VALLEY,1480 OXFORD VALLEY ROAD,Bucks,19.164324382
131,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,395864,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,3200 BENSALEM BOULEVARD,Bucks,15.707637509
132,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,396054,MASONIC VILLAGE AT WARMINSTER,850 NORRISTOWN ROAD,Bucks,4.327849015
133,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,396107,ANN'S CHOICE,16000 ANN'S CHOICE WAY,Bucks,6.906538665
134,395194,FOX SUBACUTE CENTER,2644 BRISTOL ROAD,396125,CHRIST'S HOME RETIREMENT COMMUNITY,1 SHEPHERD'S WAY SUITE 100,Bucks,4.562727253
135,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395258,SILVER LAKE CENTER,905 TOWER ROAD,Bucks,20.051020799
136,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395259,STATESMAN HEALTH & REHABILITATION CENTER,2629 TRENTON ROAD,Bucks,11.548801406
137,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395277,HARBORVIEW REHABILITATION CARE CENTER AT DOYLESTOW,432 MAPLE AVENUE,Bucks,11.243708245
138,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395305,CHANDLER HALL HEALTH SERVICES,99 BARCLAY STREET,Bucks,5.699836183
139,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395366,PINE RUN HEALTH CENTER,777 FERRY ROAD,Bucks,15.224210871
140,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395405,QUAKERTOWN CENTER,1020 SOUTH MAIN STREET,Bucks,26.473511455
141,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395409,BRIARLEAF NURSING AND CONVAL C,252 BELMONT AVENUE,Bucks,11.477343741
142,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395431,MAJESTIC OAKS REHABILITATION AND NURSING CENTER,333 NEWTOWN ROAD,Bucks,6.601445504
143,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395432,TWINING HALL,280 MIDDLE HOLLAND ROAD,Bucks,3.7462457590000002
144,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395459,CRESTVIEW CENTER,262 TOLL GATE ROAD,Bucks,6.961219313
145,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395473,PENNSWOOD VILLAGE,ROUTE 413,Bucks,18.222947317
146,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395490,WILLOWBROOKE COURT-SOUTHAMPTON,238 STREET ROAD,Bucks,5.575561983
147,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395497,"COMMUNITY AT ROCKHILL, THE",3250 STATE ROAD,Bucks,24.096146009
148,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395520,WESLEY ENHANCED LIVING - DOYLESTOWN,200 VETERANS LANE,Bucks,12.031606673
149,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395521,LANGHORNE GARDENS HEALTH & REHABILITATION CENTER,350 MANOR AVENUE,Bucks,10.28369005
150,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395574,BELLE HAVEN HEALTHCARE AND REHABILITATION CEN,1320 MILL ROAD,Bucks,26.488424359
151,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395597,PICKERING MANOR HOME,226 NORTH LINCOLN AVE,Bucks,5.982559988
152,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395710,ATTLEBORO NURSING AND REHAB CE,300 EAST WINCHESTER AVE,Bucks,8.663154482
153,395217,RICHBORO REHABILITATION & NURSING CENTER,253 TWINING FORD ROAD,395735,LIFEQUEST NURSING CENTER,2450 JOHN FRIES HIGHWAY,Bucks,27.708797003
