,origin_id,origin_name,origin_zip,origin,destination_id,destination_name,destination_zip,destination,County,DISTANCE
67,395708,"GARDENS FOR MEMORY CARE AT EASTON, THE",18042,500 WASHINGTON STREET,396053,COUNTRY MEADOWS NURSING CENTER OF BETHLEHEM,18020,4025 GREEN POND ROAD,Northampton,9.11
68,395708,"GARDENS FOR MEMORY CARE AT EASTON, THE",18042,500 WASHINGTON STREET,396077,OLD ORCHARD HEALTH CARE CENTER,18045,4100 FREEMANSBURG AVENUE,Northampton,4.53
69,395708,"GARDENS FOR MEMORY CARE AT EASTON, THE",18042,500 WASHINGTON STREET,396096,MORAVIAN VILLAGE OF BETHLEHEM,18018,634 EAST BROAD STREET,Northampton,13.09
70,395729,"GARDENS AT EASTON, THE",18042,498 WASHINGTON STREET,395752,MORAVIAN HALL SQUARE HEALTH AND WELLNESS CENTER,18064,175 WEST NORTH STREET,Northampton,10.2
71,395729,"GARDENS AT EASTON, THE",18042,498 WASHINGTON STREET,395916,KIRKLAND VILLAGE,18017,2335 MADISON AVENUE,Northampton,12.28
72,395729,"GARDENS AT EASTON, THE",18042,498 WASHINGTON STREET,396024,WESTON REHABILITATION & NURSING CENTER,18055,1896 LEITHSVILLE ROAD,Northampton,13.17
73,395729,"GARDENS AT EASTON, THE",18042,498 WASHINGTON STREET,396053,COUNTRY MEADOWS NURSING CENTER OF BETHLEHEM,18020,4025 GREEN POND ROAD,Northampton,9.17
74,395729,"GARDENS AT EASTON, THE",18042,498 WASHINGTON STREET,396077,OLD ORCHARD HEALTH CARE CENTER,18045,4100 FREEMANSBURG AVENUE,Northampton,4.47
75,395729,"GARDENS AT EASTON, THE",18042,498 WASHINGTON STREET,396096,MORAVIAN VILLAGE OF BETHLEHEM,18018,634 EAST BROAD STREET,Northampton,13.04
76,395752,MORAVIAN HALL SQUARE HEALTH AND WELLNESS CENTER,18064,175 WEST NORTH STREET,395916,KIRKLAND VILLAGE,18017,2335 MADISON AVENUE,Northampton,8.12
77,395752,MORAVIAN HALL SQUARE HEALTH AND WELLNESS CENTER,18064,175 WEST NORTH STREET,396024,WESTON REHABILITATION & NURSING CENTER,18055,1896 LEITHSVILLE ROAD,Northampton,16.2
78,395752,MORAVIAN HALL SQUARE HEALTH AND WELLNESS CENTER,18064,175 WEST NORTH STREET,396053,COUNTRY MEADOWS NURSING CENTER OF BETHLEHEM,18020,4025 GREEN POND ROAD,Northampton,5.66
79,395752,MORAVIAN HALL SQUARE HEALTH AND WELLNESS CENTER,18064,175 WEST NORTH STREET,396077,OLD ORCHARD HEALTH CARE CENTER,18045,4100 FREEMANSBURG AVENUE,Northampton,8.21
80,395752,MORAVIAN HALL SQUARE HEALTH AND WELLNESS CENTER,18064,175 WEST NORTH STREET,396096,MORAVIAN VILLAGE OF BETHLEHEM,18018,634 EAST BROAD STREET,Northampton,9.6
81,395916,KIRKLAND VILLAGE,18017,2335 MADISON AVENUE,396024,WESTON REHABILITATION & NURSING CENTER,18055,1896 LEITHSVILLE ROAD,Northampton,7.01
82,395916,KIRKLAND VILLAGE,18017,2335 MADISON AVENUE,396053,COUNTRY MEADOWS NURSING CENTER OF BETHLEHEM,18020,4025 GREEN POND ROAD,Northampton,4.07
83,395916,KIRKLAND VILLAGE,18017,2335 MADISON AVENUE,396077,OLD ORCHARD HEALTH CARE CENTER,18045,4100 FREEMANSBURG AVENUE,Northampton,6.45
84,395916,KIRKLAND VILLAGE,18017,2335 MADISON AVENUE,396096,MORAVIAN VILLAGE OF BETHLEHEM,18018,634 EAST BROAD STREET,Northampton,1.99
85,396024,WESTON REHABILITATION & NURSING CENTER,18055,1896 LEITHSVILLE ROAD,396053,COUNTRY MEADOWS NURSING CENTER OF BETHLEHEM,18020,4025 GREEN POND ROAD,Northampton,8.79
86,396024,WESTON REHABILITATION & NURSING CENTER,18055,1896 LEITHSVILLE ROAD,396077,OLD ORCHARD HEALTH CARE CENTER,18045,4100 FREEMANSBURG AVENUE,Northampton,9.59
87,396024,WESTON REHABILITATION & NURSING CENTER,18055,1896 LEITHSVILLE ROAD,396096,MORAVIAN VILLAGE OF BETHLEHEM,18018,634 EAST BROAD STREET,Northampton,5.17
88,396053,COUNTRY MEADOWS NURSING CENTER OF BETHLEHEM,18020,4025 GREEN POND ROAD,396077,OLD ORCHARD HEALTH CARE CENTER,18045,4100 FREEMANSBURG AVENUE,Northampton,4.11
89,396053,COUNTRY MEADOWS NURSING CENTER OF BETHLEHEM,18020,4025 GREEN POND ROAD,396096,MORAVIAN VILLAGE OF BETHLEHEM,18018,634 EAST BROAD STREET,Northampton,4.72
90,396077,OLD ORCHARD HEALTH CARE CENTER,18045,4100 FREEMANSBURG AVENUE,396096,MORAVIAN VILLAGE OF BETHLEHEM,18018,634 EAST BROAD STREET,Northampton,5.7
