,origin_id,origin_name,origin_zip,origin,destination_id,destination_name,destination_zip,destination,County,DISTANCE
32,395232,HOSPITALITY CARE CENTER OF HER,16148,3726 EAST STATE STREET,396071,CLEPPER MANOR,16146,959 EAST STATE STREET,Mercer,2.61
33,395244,SAINT PAUL HOMES,16125,339 EAST JAMESTOWN ROAD,395510,GROVE MANOR,16127,435 NORTH BROAD STREET,Mercer,28.5
34,395244,SAINT PAUL HOMES,16125,339 EAST JAMESTOWN ROAD,395593,QUALITY LIFE SERVICES - GROVE CITY,16127,400 HILLCREST AVENUE,Mercer,28.37
35,395244,SAINT PAUL HOMES,16125,339 EAST JAMESTOWN ROAD,395754,SHARON REGIONAL MEDICAL CENTER TCU,16146,740 E. STATE STREET,Mercer,16.65
36,395244,SAINT PAUL HOMES,16125,339 EAST JAMESTOWN ROAD,395793,"ORCHARD MANOR, INC",16127,20 ORCHARD DRIVE,Mercer,27.41
37,395244,SAINT PAUL HOMES,16125,339 EAST JAMESTOWN ROAD,395794,SAINT JOHN XXIII HOME,16148,2250 SHENANGO FREEWAY,Mercer,17.85
38,395244,SAINT PAUL HOMES,16125,339 EAST JAMESTOWN ROAD,395879,QUALITY LIFE SERVICES - MERCER,16137,8221 LAMOR ROAD,Mercer,18.02
39,395244,SAINT PAUL HOMES,16125,339 EAST JAMESTOWN ROAD,395990,"TRANSITIONAL CARE CENTER AT GROVE CITY MED CTR,THE",16127,631 NORTH BROAD ST,Mercer,28.34
40,395244,SAINT PAUL HOMES,16125,339 EAST JAMESTOWN ROAD,396058,AVALON SPRINGS PLACE,16137,745 GREENVILLE ROAD,Mercer,15.44
41,395244,SAINT PAUL HOMES,16125,339 EAST JAMESTOWN ROAD,396071,CLEPPER MANOR,16146,959 EAST STATE STREET,Mercer,16.33
42,395510,GROVE MANOR,16127,435 NORTH BROAD STREET,395593,QUALITY LIFE SERVICES - GROVE CITY,16127,400 HILLCREST AVENUE,Mercer,0.57
43,395510,GROVE MANOR,16127,435 NORTH BROAD STREET,395754,SHARON REGIONAL MEDICAL CENTER TCU,16146,740 E. STATE STREET,Mercer,27.5
44,395510,GROVE MANOR,16127,435 NORTH BROAD STREET,395793,"ORCHARD MANOR, INC",16127,20 ORCHARD DRIVE,Mercer,1.27
45,395510,GROVE MANOR,16127,435 NORTH BROAD STREET,395794,SAINT JOHN XXIII HOME,16148,2250 SHENANGO FREEWAY,Mercer,26.49
46,395510,GROVE MANOR,16127,435 NORTH BROAD STREET,395879,QUALITY LIFE SERVICES - MERCER,16137,8221 LAMOR ROAD,Mercer,15.39
47,395510,GROVE MANOR,16127,435 NORTH BROAD STREET,395990,"TRANSITIONAL CARE CENTER AT GROVE CITY MED CTR,THE",16127,631 NORTH BROAD ST,Mercer,0.3
48,395510,GROVE MANOR,16127,435 NORTH BROAD STREET,396058,AVALON SPRINGS PLACE,16137,745 GREENVILLE ROAD,Mercer,13.06
49,395510,GROVE MANOR,16127,435 NORTH BROAD STREET,396071,CLEPPER MANOR,16146,959 EAST STATE STREET,Mercer,28.18
50,395593,QUALITY LIFE SERVICES - GROVE CITY,16127,400 HILLCREST AVENUE,395754,SHARON REGIONAL MEDICAL CENTER TCU,16146,740 E. STATE STREET,Mercer,27.67
51,395593,QUALITY LIFE SERVICES - GROVE CITY,16127,400 HILLCREST AVENUE,395793,"ORCHARD MANOR, INC",16127,20 ORCHARD DRIVE,Mercer,1.45
52,395593,QUALITY LIFE SERVICES - GROVE CITY,16127,400 HILLCREST AVENUE,395794,SAINT JOHN XXIII HOME,16148,2250 SHENANGO FREEWAY,Mercer,26.65
53,395593,QUALITY LIFE SERVICES - GROVE CITY,16127,400 HILLCREST AVENUE,395879,QUALITY LIFE SERVICES - MERCER,16137,8221 LAMOR ROAD,Mercer,12.87
54,395593,QUALITY LIFE SERVICES - GROVE CITY,16127,400 HILLCREST AVENUE,395990,"TRANSITIONAL CARE CENTER AT GROVE CITY MED CTR,THE",16127,631 NORTH BROAD ST,Mercer,0.47
55,395593,QUALITY LIFE SERVICES - GROVE CITY,16127,400 HILLCREST AVENUE,396058,AVALON SPRINGS PLACE,16137,745 GREENVILLE ROAD,Mercer,12.98
56,395593,QUALITY LIFE SERVICES - GROVE CITY,16127,400 HILLCREST AVENUE,396071,CLEPPER MANOR,16146,959 EAST STATE STREET,Mercer,28.35
57,395754,SHARON REGIONAL MEDICAL CENTER TCU,16146,740 E. STATE STREET,395793,"ORCHARD MANOR, INC",16127,20 ORCHARD DRIVE,Mercer,29.57
58,395754,SHARON REGIONAL MEDICAL CENTER TCU,16146,740 E. STATE STREET,395794,SAINT JOHN XXIII HOME,16148,2250 SHENANGO FREEWAY,Mercer,1.56
59,395754,SHARON REGIONAL MEDICAL CENTER TCU,16146,740 E. STATE STREET,395879,QUALITY LIFE SERVICES - MERCER,16137,8221 LAMOR ROAD,Mercer,13.43
60,395754,SHARON REGIONAL MEDICAL CENTER TCU,16146,740 E. STATE STREET,395990,"TRANSITIONAL CARE CENTER AT GROVE CITY MED CTR,THE",16127,631 NORTH BROAD ST,Mercer,27.95
61,395754,SHARON REGIONAL MEDICAL CENTER TCU,16146,740 E. STATE STREET,396058,AVALON SPRINGS PLACE,16137,745 GREENVILLE ROAD,Mercer,15.1
62,395754,SHARON REGIONAL MEDICAL CENTER TCU,16146,740 E. STATE STREET,396071,CLEPPER MANOR,16146,959 EAST STATE STREET,Mercer,0.64
63,395793,"ORCHARD MANOR, INC",16127,20 ORCHARD DRIVE,395794,SAINT JOHN XXIII HOME,16148,2250 SHENANGO FREEWAY,Mercer,27.78
64,395793,"ORCHARD MANOR, INC",16127,20 ORCHARD DRIVE,395879,QUALITY LIFE SERVICES - MERCER,16137,8221 LAMOR ROAD,Mercer,11.86
65,395793,"ORCHARD MANOR, INC",16127,20 ORCHARD DRIVE,395990,"TRANSITIONAL CARE CENTER AT GROVE CITY MED CTR,THE",16127,631 NORTH BROAD ST,Mercer,1.6
66,395793,"ORCHARD MANOR, INC",16127,20 ORCHARD DRIVE,396058,AVALON SPRINGS PLACE,16137,745 GREENVILLE ROAD,Mercer,11.97
67,395793,"ORCHARD MANOR, INC",16127,20 ORCHARD DRIVE,396071,CLEPPER MANOR,16146,959 EAST STATE STREET,Mercer,23.97
68,395794,SAINT JOHN XXIII HOME,16148,2250 SHENANGO FREEWAY,395879,QUALITY LIFE SERVICES - MERCER,16137,8221 LAMOR ROAD,Mercer,13.59
69,395794,SAINT JOHN XXIII HOME,16148,2250 SHENANGO FREEWAY,395990,"TRANSITIONAL CARE CENTER AT GROVE CITY MED CTR,THE",16127,631 NORTH BROAD ST,Mercer,27.0
70,395794,SAINT JOHN XXIII HOME,16148,2250 SHENANGO FREEWAY,396058,AVALON SPRINGS PLACE,16137,745 GREENVILLE ROAD,Mercer,15.26
71,395794,SAINT JOHN XXIII HOME,16148,2250 SHENANGO FREEWAY,396071,CLEPPER MANOR,16146,959 EAST STATE STREET,Mercer,1.75
72,395879,QUALITY LIFE SERVICES - MERCER,16137,8221 LAMOR ROAD,395990,"TRANSITIONAL CARE CENTER AT GROVE CITY MED CTR,THE",16127,631 NORTH BROAD ST,Mercer,12.8
73,395879,QUALITY LIFE SERVICES - MERCER,16137,8221 LAMOR ROAD,396058,AVALON SPRINGS PLACE,16137,745 GREENVILLE ROAD,Mercer,2.87
74,395879,QUALITY LIFE SERVICES - MERCER,16137,8221 LAMOR ROAD,396071,CLEPPER MANOR,16146,959 EAST STATE STREET,Mercer,12.66
75,395990,"TRANSITIONAL CARE CENTER AT GROVE CITY MED CTR,THE",16127,631 NORTH BROAD ST,396058,AVALON SPRINGS PLACE,16137,745 GREENVILLE ROAD,Mercer,15.24
76,395990,"TRANSITIONAL CARE CENTER AT GROVE CITY MED CTR,THE",16127,631 NORTH BROAD ST,396071,CLEPPER MANOR,16146,959 EAST STATE STREET,Mercer,27.88
77,396058,AVALON SPRINGS PLACE,16137,745 GREENVILLE ROAD,396071,CLEPPER MANOR,16146,959 EAST STATE STREET,Mercer,15.4
