,origin_id,origin_name,origin,destination_id,destination_name,destination,County,DISTANCE
24,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395545,PAPERMILL ROAD NURSING AND REHABILITATION CENTER,850 PAPERMILL ROAD,Montgomery,8.812904893
25,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395555,PENNSBURG MANOR,530 MACOBY STREET,Montgomery,41.162721895000004
26,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395557,DOCK TERRACE,275 DOCK DRIVE,Montgomery,23.318810888
27,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395621,ST MARY CENTER FOR REHABILITATION & HEALTHCARE,701 LANSDALE AVENUE,Montgomery,19.949737326
28,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395634,SOUDERTON MENNONITE HOMES,207 WEST SUMMIT AVENUE,Montgomery,27.954238548
29,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395648,PETER BECKER COMMUNITY,800 MAPLE AVENUE,Montgomery,391.155529984
30,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395656,FREDERICK LIVING - CEDARWOOD,2849 BIG ROAD,Montgomery,34.068529188
31,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395665,WILLOWBROOKE CTSKDCARECTR ATNORMANDY FARMS ESTATES,8000 TWIN SILO DRIVE,Montgomery,14.305824533000001
32,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395687,YORK NURSING AND REHABILITATION CENTER,7101 OLD YORK ROAD,Montgomery,5.075979699
33,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395711,ELKINS CREST HEALTH & REHABILITATION CENTER,265 E. TOWNSHIP LINE ROAD,Montgomery,3.0788933050000002
34,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395718,WAVERLY HEIGHTS,1400 WAVERLY ROAD,Montgomery,17.287783962
35,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395757,EDGEHILL NURSING AND REHAB CEN,146 EDGEHILL ROAD,Montgomery,5.200253899
36,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395762,WILLOWBROOKE COURT SKILLED CARE CENTER AT BRITTANY,1001 VALLEY FORGE ROAD,Montgomery,21.700139433
37,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395768,MEADOWOOD,3205 SKIPPACK PIKE PO BOX 670,Montgomery,19.067390506
38,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395791,HARSTON HALL,350 HAWS LANE,Montgomery,8.107027437
39,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395796,MANORCARE HEALTH SERVICES-MONTGOMERYVILLE,640 BETHLEHEM PIKE,Montgomery,21.009796252
40,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395804,LUTHERAN COMMUNITY AT TELFORD,12 LUTHERAN HOME DRIVE,Montgomery,28.179796221
41,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395818,MASONIC VILLAGE AT LAFAYETTE HILL,801 RIDGE PIKE,Montgomery,12.115491758000001
42,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395827,KADIMA REHABILITATION & NURSING AT POTTSTOWN,3031 CHESTNUT HILL ROAD,Montgomery,44.028484947
43,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395834,MANORCARE HEALTH SERVICES-KING OF PRUSSIA,600 WEST VALLEY FORGE ROAD,Montgomery,24.270129889
44,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395847,FOX SUBACUTE AT CLARA BURKE,251 STENTON AVENUE,Montgomery,11.728998996
45,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),1648 HUNTINGDON PIKE,Montgomery,0.331190743
46,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395904,SANATOGA CENTER,225 EVERGREEN ROAD,Montgomery,959.29740464
47,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395912,SUBURBAN WOODS HEALTH & REHA,2751 DEKALB PIKE,Montgomery,16.438369805
48,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395913,MANORCARE HEALTH SERVICES-HUNTINGDON VALLEY,3430 HUNTINGDON PIKE,Montgomery,3.302586865
49,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,395922,ARTMAN LUTHERAN HOME,250 NORTH BETHLEHEM PIKE,Montgomery,9.314972661
50,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,396001,ABRAMSON SENIOR CARE AT LANKENAU MEDICAL CENTER,100 LANCASTER AVENUE,Montgomery,14.797950365
51,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,396009,NORRITON SQUARE NURSING AND REHABILITATION CENTER,1700 PINE STREET,Montgomery,960.245616786
52,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,396017,POWERBACK REHABILITATION 3485 DAVISVILLE ROAD,3485 DAVISVILLE ROAD,Montgomery,5.320178502
53,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,396078,ABRAMSON RESIDENCE,1425 HORSHAM ROAD,Montgomery,12.5516942
54,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,396101,REHAB AT SHANNONDELL,5000 SHANNONDELL DRIVE,Montgomery,25.484910194
55,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,396113,"HEALTH CENTER AT THE HILL AT WHITEMARSH, THE",4000 FOX HOUND DRIVE,Montgomery,11.747640126
56,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,396115,WYNDMOOR HILLS HEALTH CARE & REHAB CENTER,8601 STENTON AVENUE,Montgomery,8.864478686
57,395006,ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),1616 HUNTINGDON PIKE,396120,PHOEBE WYNCOTE,208 FERNBROOK AVENUE,Montgomery,4.173127636
58,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,Montgomery,12.897797847
59,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395176,AMBLER EXTENDED CARE CENTER,32 SOUTH BETHLEHEM PIKE,Montgomery,5.5488430300000005
60,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395227,BROOKSIDE HEALTHCARE & REHABILITATION CENTER,2630 WOODLAND ROAD,Montgomery,12.454138953000001
61,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395256,HARBORVIEW REHABILITATION AND CARE CENTER AT LANSD,25 WEST FIFTH STREET,Montgomery,32.697163391000004
62,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395278,SAINT JOSEPH VILLA,110 WEST WISSAHICKON AVE,Montgomery,5.9278793400000005
63,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395321,RYDAL PARK OF PHILADELPHIA PRS,1515 FAIRWAY,Montgomery,15.797114933
64,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,Montgomery,15.035935458
65,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,Montgomery,6.145980561
66,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395342,HOPKINS CENTER,8100 WASHINGTON LANE,Montgomery,14.195220495000001
67,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,Montgomery,2.178526726
68,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395354,SILVER STREAM NURSING AND REHABILITATION CENTER,905 PENLLYN PIKE,Montgomery,5.929743453
69,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395370,LUTHER WOODS NURSING AND REHABILITATION CENTER,313 COUNTY LINE ROAD,Montgomery,14.5400814
70,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395380,SAUNDERS HOUSE,100 LANCASTER AVENUE,Montgomery,16.585013361
71,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395402,MANORCARE HEALTH SERVICES-POTTSTOWN,724 NORTH CHARLOTTE ST,Montgomery,31.194688313
72,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395446,TOWNE MANOR EAST,2004 OLD ARCH ROAD,Montgomery,2.059844865
73,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395454,PARKHOUSE REHABILITATION AND NURSING CENTER,1600 BLACK ROCK ROAD,Montgomery,20.726451076
74,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395479,GWYNEDD HEALTHCARE AND REHABILITATION CENTER,773 SUMNEYTOWN PIKE,Montgomery,8.829060539
75,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395481,HILLCREST CENTER,1245 CHURCH ROAD,Montgomery,13.242037381
76,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395483,REGINA COMMUNITY NURSING CENTE,550 EAST FORNANCE STREET,Montgomery,2.494804565
77,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395495,WILLOWBROOKE COURT-SPRING HOUS,728 NORRISTOWN ROAD,Montgomery,7.212874568
78,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395496,WILLOWBROOKE CTSKDCARECTR AT FORTWASHINGTONESTATES,735 SUSQUEHANNA ROAD,Montgomery,9.79280696
79,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395507,ELM TERRACE GARDENS,660 NORTH BROAD STREET,Montgomery,10.971547747
80,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395509,DRESHER HILL HEALTH & REHABILITATION CENTER,1390 CAMP HILL ROAD,Montgomery,10.161901334
81,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395545,PAPERMILL ROAD NURSING AND REHABILITATION CENTER,850 PAPERMILL ROAD,Montgomery,6.4622584000000005
82,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395555,PENNSBURG MANOR,530 MACOBY STREET,Montgomery,31.774427456
83,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395557,DOCK TERRACE,275 DOCK DRIVE,Montgomery,13.930516449
84,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395621,ST MARY CENTER FOR REHABILITATION & HEALTHCARE,701 LANSDALE AVENUE,Montgomery,10.143881575
85,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395634,SOUDERTON MENNONITE HOMES,207 WEST SUMMIT AVENUE,Montgomery,18.565944109
86,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395648,PETER BECKER COMMUNITY,800 MAPLE AVENUE,Montgomery,381.767235545
87,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395656,FREDERICK LIVING - CEDARWOOD,2849 BIG ROAD,Montgomery,19.810550222
88,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395665,WILLOWBROOKE CTSKDCARECTR ATNORMANDY FARMS ESTATES,8000 TWIN SILO DRIVE,Montgomery,5.7576236860000005
89,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395687,YORK NURSING AND REHABILITATION CENTER,7101 OLD YORK ROAD,Montgomery,14.540702771
90,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395711,ELKINS CREST HEALTH & REHABILITATION CENTER,265 E. TOWNSHIP LINE ROAD,Montgomery,16.395495206
91,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395718,WAVERLY HEIGHTS,1400 WAVERLY ROAD,Montgomery,9.54425856
92,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395757,EDGEHILL NURSING AND REHAB CEN,146 EDGEHILL ROAD,Montgomery,10.685717087
93,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395762,WILLOWBROOKE COURT SKILLED CARE CENTER AT BRITTANY,1001 VALLEY FORGE ROAD,Montgomery,6.664825346
94,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395768,MEADOWOOD,3205 SKIPPACK PIKE PO BOX 670,Montgomery,8.070987919
95,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395791,HARSTON HALL,350 HAWS LANE,Montgomery,6.461015658
96,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395796,MANORCARE HEALTH SERVICES-MONTGOMERYVILLE,640 BETHLEHEM PIKE,Montgomery,12.293825235
97,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395804,LUTHERAN COMMUNITY AT TELFORD,12 LUTHERAN HOME DRIVE,Montgomery,19.836026433
98,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395818,MASONIC VILLAGE AT LAFAYETTE HILL,801 RIDGE PIKE,Montgomery,4.64785508
99,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395827,KADIMA REHABILITATION & NURSING AT POTTSTOWN,3031 CHESTNUT HILL ROAD,Montgomery,33.038917441
100,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395834,MANORCARE HEALTH SERVICES-KING OF PRUSSIA,600 WEST VALLEY FORGE ROAD,Montgomery,6.469093481
101,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395847,FOX SUBACUTE AT CLARA BURKE,251 STENTON AVENUE,Montgomery,3.593388493
102,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),1648 HUNTINGDON PIKE,Montgomery,18.238481592
103,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395904,SANATOGA CENTER,225 EVERGREEN ROAD,Montgomery,948.040647604
104,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395912,SUBURBAN WOODS HEALTH & REHA,2751 DEKALB PIKE,Montgomery,1.765315011
105,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395913,MANORCARE HEALTH SERVICES-HUNTINGDON VALLEY,3430 HUNTINGDON PIKE,Montgomery,16.68381135
106,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,395922,ARTMAN LUTHERAN HOME,250 NORTH BETHLEHEM PIKE,Montgomery,5.6681462620000005
107,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,396001,ABRAMSON SENIOR CARE AT LANKENAU MEDICAL CENTER,100 LANCASTER AVENUE,Montgomery,16.585013361
108,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,396009,NORRITON SQUARE NURSING AND REHABILITATION CENTER,1700 PINE STREET,Montgomery,948.98885975
109,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,396017,POWERBACK REHABILITATION 3485 DAVISVILLE ROAD,3485 DAVISVILLE ROAD,Montgomery,14.522683012
110,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,396078,ABRAMSON RESIDENCE,1425 HORSHAM ROAD,Montgomery,9.321807742
111,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,396101,REHAB AT SHANNONDELL,5000 SHANNONDELL DRIVE,Montgomery,7.9821318660000005
112,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,396113,"HEALTH CENTER AT THE HILL AT WHITEMARSH, THE",4000 FOX HOUND DRIVE,Montgomery,4.514881686
113,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,396115,WYNDMOOR HILLS HEALTH CARE & REHAB CENTER,8601 STENTON AVENUE,Montgomery,6.454180577
114,395019,ARISTACARE AT MEADOW SPRINGS,845 GERMANTOWN PIKE,396120,PHOEBE WYNCOTE,208 FERNBROOK AVENUE,Montgomery,13.826747492
115,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395176,AMBLER EXTENDED CARE CENTER,32 SOUTH BETHLEHEM PIKE,Montgomery,7.719913304
116,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395227,BROOKSIDE HEALTHCARE & REHABILITATION CENTER,2630 WOODLAND ROAD,Montgomery,3.600223574
117,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395256,HARBORVIEW REHABILITATION AND CARE CENTER AT LANSD,25 WEST FIFTH STREET,Montgomery,41.499504977
118,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395278,SAINT JOSEPH VILLA,110 WEST WISSAHICKON AVE,Montgomery,9.339827501
119,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395321,RYDAL PARK OF PHILADELPHIA PRS,1515 FAIRWAY,Montgomery,6.957491087
120,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395330,CHELTENHAM NURSING AND REHAB C,600 W CHELTENHAM AVENUE,Montgomery,13.208483347
121,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395334,CHESTNUT HILL LODGE HEALTH AND REHAB CTR,8833 STENTON AVENUE,Montgomery,9.96679084
122,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395342,HOPKINS CENTER,8100 WASHINGTON LANE,Montgomery,12.367768384
123,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395346,TOWNE MANOR WEST,205 EAST JOHNSON HIGHWAY,Montgomery,13.78822249
124,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395354,SILVER STREAM NURSING AND REHABILITATION CENTER,905 PENLLYN PIKE,Montgomery,10.2526215
125,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395370,LUTHER WOODS NURSING AND REHABILITATION CENTER,313 COUNTY LINE ROAD,Montgomery,3.319985253
126,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395380,SAUNDERS HOUSE,100 LANCASTER AVENUE,Montgomery,25.654544477
127,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395402,MANORCARE HEALTH SERVICES-POTTSTOWN,724 NORTH CHARLOTTE ST,Montgomery,39.99765127
128,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395446,TOWNE MANOR EAST,2004 OLD ARCH ROAD,Montgomery,13.819912411
129,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395454,PARKHOUSE REHABILITATION AND NURSING CENTER,1600 BLACK ROCK ROAD,Montgomery,29.528792662
130,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395479,GWYNEDD HEALTHCARE AND REHABILITATION CENTER,773 SUMNEYTOWN PIKE,Montgomery,14.491614462000001
131,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395481,HILLCREST CENTER,1245 CHURCH ROAD,Montgomery,11.41458527
132,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395483,REGINA COMMUNITY NURSING CENTE,550 EAST FORNANCE STREET,Montgomery,13.869622091
133,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395495,WILLOWBROOKE COURT-SPRING HOUS,728 NORRISTOWN ROAD,Montgomery,9.919566644
134,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395496,WILLOWBROOKE CTSKDCARECTR AT FORTWASHINGTONESTATES,735 SUSQUEHANNA ROAD,Montgomery,6.242293066
135,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395507,ELM TERRACE GARDENS,660 NORTH BROAD STREET,Montgomery,11.746397384
136,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395509,DRESHER HILL HEALTH & REHABILITATION CENTER,1390 CAMP HILL ROAD,Montgomery,4.497483298
137,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395545,PAPERMILL ROAD NURSING AND REHABILITATION CENTER,850 PAPERMILL ROAD,Montgomery,9.408178311
138,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395555,PENNSBURG MANOR,530 MACOBY STREET,Montgomery,38.975495975
139,395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,1113 NORTH EASTON ROAD,395557,DOCK TERRACE,275 DOCK DRIVE,Montgomery,21.132206339
